m2_price,square,rooms,micro_district,district,floor,floors,Day,Month,Year,building_type,Construction_year,condition,price
770,77,2,29,1,9,14,22,1,2023,1,2022,3,58982
823,78,3,83,1,11,12,22,1,2023,2,2021,1,64165
1041,74,2,4,3,9,10,22,1,2023,1,2021,1,77000
1081,80,2,75,3,5,12,22,1,2023,2,2015,1,86500
720,130,4,55,1,5,12,22,1,2023,2,2022,1,93326
1023,64,2,89,1,9,14,22,1,2023,2,2022,1,65500
1148,64,3,131,1,8,9,22,1,2023,1,2022,2,73500
1081,37,1,6,1,10,10,22,1,2023,2,2022,2,40000
1081,62,3,54,4,2,5,22,1,2023,2,2022,6,67000
852,44,1,92,5,6,13,22,1,2023,1,2023,6,37300
1124,62,3,75,3,1,9,22,1,2023,1,2023,4,69700
1093,43,2,36,1,4,4,22,1,2023,3,2023,4,47000
1214,42,1,114,5,8,9,22,1,2023,2,2020,3,51000
650,68,2,83,4,5,12,22,1,2023,1,2023,3,44200
960,38,1,45,1,3,10,22,1,2023,2,2022,3,36000
887,90,2,15,3,11,14,22,1,2023,1,2022,3,80000
1000,18,1,4,1,-1,9,22,1,2023,3,2022,3,18000
784,74,2,75,1,8,9,22,1,2023,2,2022,3,58000
1300,40,1,45,5,2,12,22,1,2023,2,2019,3,52000
1147,36,1,83,1,2,10,22,1,2023,1,2022,3,41500
823,113,3,89,1,4,12,22,1,2023,2,2021,1,93000
933,45,1,75,1,6,9,22,1,2023,3,2021,1,42000
1300,40,1,75,5,2,12,22,1,2023,2,2019,3,52000
809,89,3,83,1,11,12,22,1,2023,2,2022,3,72000
1167,36,1,83,5,3,5,22,1,2023,1,2022,3,42000
1066,38,1,83,1,3,12,22,1,2023,2,2019,3,40500
1145,55,2,90,1,11,12,22,1,2023,2,2021,3,63000
854,96,4,83,1,9,12,22,1,2023,2,2022,1,82000
1000,54,1,67,1,4,14,22,1,2023,2,2021,1,54000
1020,121,3,105,1,11,14,22,1,2023,3,2022,1,123420
1059,68,2,85,3,9,9,22,1,2023,1,2022,3,72000
942,81,2,83,1,11,12,22,1,2023,2,2021,3,76000
1068,73,2,83,3,2,12,22,1,2023,2,2021,2,78000
779,136,3,29,1,9,10,22,1,2023,2,2019,1,106000
829,41,1,83,1,11,12,22,1,2023,2,2023,1,34000
1000,103,3,83,1,11,16,22,1,2023,2,2022,1,103000
920,100,2,114,1,3,14,22,1,2023,3,2022,1,92000
750,129,4,83,1,7,12,22,1,2023,2,2022,1,96750
1375,40,1,92,1,11,12,22,1,2023,2,2017,3,55000
1714,42,1,83,1,9,12,22,1,2023,2,2019,3,72000
1217,48,1,83,1,2,18,22,1,2023,2,2021,3,58400
1767,103,3,83,1,7,14,22,1,2023,2,2019,3,182000
1192,78,3,83,4,10,12,22,1,2023,2,2022,3,93000
1375,40,1,49,1,11,12,22,1,2023,2,2017,3,55000
1512,41,1,69,1,3,12,22,1,2023,2,2019,3,62000
1375,40,1,29,1,11,12,22,1,2023,2,2017,3,55000
1375,40,1,65,1,11,12,22,1,2023,2,2017,3,55000
775,69,2,83,5,9,14,22,1,2023,2,2023,1,53500
771,48,1,83,1,8,12,22,1,2023,2,2021,1,37000
1146,48,2,83,1,5,5,22,1,2023,3,2021,3,55000
1000,93,3,83,5,9,10,22,1,2023,2,2020,3,93000
921,63,2,37,1,7,12,22,1,2023,2,2022,1,58000
1023,64,2,90,1,9,14,22,1,2023,2,2022,3,65500
1512,41,1,2,1,3,12,22,1,2023,2,2019,3,62000
780,109,3,83,1,2,10,22,1,2023,2,2022,1,85000
1318,33,1,75,4,7,9,22,1,2023,2,2022,3,43500
1059,68,2,83,3,9,9,22,1,2023,1,2022,3,72000
1121,58,3,83,1,1,4,22,1,2023,2,2022,3,65000
1055,55,1,83,1,8,12,22,1,2023,2,2021,1,58000
1021,48,1,83,1,2,10,22,1,2023,3,2021,3,49000
1490,104,3,83,1,13,14,22,1,2023,2,2019,3,155000
1544,45,1,83,1,3,8,22,1,2023,2,2021,3,69500
1490,104,3,75,1,13,14,22,1,2023,2,2019,3,155000
1030,84,2,83,1,12,12,22,1,2023,2,2019,1,86500
1064,70,2,75,1,8,9,22,1,2023,2,2022,3,74500
783,115,4,83,1,2,10,22,1,2023,2,2022,1,90000
804,89,3,4,1,2,12,22,1,2023,2,2021,1,71600
1146,130,4,83,1,14,16,22,1,2023,2,2022,1,149000
1021,48,1,49,1,2,10,22,1,2023,3,2021,3,49000
1111,45,1,34,1,4,10,22,1,2023,2,2021,3,50000
1032,62,2,75,1,9,10,22,1,2023,2,2020,3,64000
1643,42,1,104,1,4,8,22,1,2023,2,2021,3,69000
956,45,1,52,5,9,9,22,1,2023,3,2021,3,43000
956,45,1,65,5,9,9,22,1,2023,3,2021,3,43000
835,79,3,65,1,7,9,22,1,2023,2,2020,3,66000
1148,64,2,75,3,6,10,22,1,2023,1,2020,3,73500
1136,70,3,83,5,5,12,22,1,2023,2,2016,3,79500
1000,93,3,49,5,9,10,22,1,2023,2,2020,3,93000
881,84,3,65,5,3,10,22,1,2023,2,2020,3,74000
1011,46,1,67,1,4,9,22,1,2023,3,2020,3,46500
918,85,3,84,1,8,9,22,1,2023,2,2022,3,78000
704,98,3,16,5,14,14,22,1,2023,2,2023,3,69000
1000,53,2,69,5,6,10,22,1,2023,2,2020,3,53000
1193,44,1,52,3,4,10,22,1,2023,2,2022,3,52500
712,43,1,65,4,15,16,22,1,2023,1,2023,1,30600
698,149,3,83,5,3,10,22,1,2023,1,2023,1,104000
771,48,1,15,1,8,12,22,1,2023,2,2021,1,37000
1032,94,3,71,5,6,13,22,1,2023,2,2020,1,97000
940,58,2,39,5,9,10,22,1,2023,2,2017,1,54500
1023,64,2,52,1,9,14,22,1,2023,2,2022,3,65500
992,66,2,106,1,8,9,22,1,2023,1,2015,3,65500
1228,46,1,52,4,6,13,22,1,2023,2,2021,3,56500
689,37,1,49,5,10,10,22,1,2023,2,2023,3,25500
1032,94,3,15,5,6,13,22,1,2023,2,2020,3,97000
1041,54,1,36,5,10,13,22,1,2023,2,2017,3,56200
983,60,1,54,5,3,10,22,1,2023,1,2017,3,59000
750,98,3,83,5,14,14,22,1,2023,2,2021,3,73500
992,66,2,4,1,8,9,22,1,2023,1,2015,3,65500
1772,92,2,83,3,7,15,22,1,2023,2,2018,3,163000
962,80,2,83,5,3,9,22,1,2023,1,2018,3,77000
743,105,3,52,1,10,12,22,1,2023,2,2021,1,78000
1233,58,2,83,1,5,13,22,1,2023,2,2021,3,71500
893,42,1,59,1,7,12,22,1,2023,2,2021,1,37500
800,60,1,34,1,3,16,22,1,2023,2,2023,1,48000
1175,40,1,92,5,3,12,22,1,2023,2,2016,3,47000
774,62,2,52,1,8,16,22,1,2023,2,2022,1,48000
1344,45,1,37,3,8,9,22,1,2023,2,2022,3,60500
1143,35,1,83,5,9,9,22,1,2023,3,2022,2,40000
1035,43,1,100,4,11,12,22,1,2023,2,2022,3,44500
1136,70,2,75,5,5,12,22,1,2023,2,2016,3,79500
1088,51,2,75,4,1,9,22,1,2023,2,2016,3,55500
997,95,3,105,1,9,12,22,1,2023,2,2021,1,94750
1133,30,1,83,3,4,4,22,1,2023,1,2021,1,34000
1145,55,2,83,1,11,12,22,1,2023,2,2021,3,63000
929,84,3,83,1,8,10,22,1,2023,3,2021,3,78000
1213,61,2,113,1,8,10,22,1,2023,2,2019,3,74000
1987,78,2,107,1,3,15,22,1,2023,2,2020,3,155000
980,159,4,83,1,9,12,22,1,2023,2,2021,1,155820
1014,74,2,88,1,3,9,22,1,2023,2,2022,3,75000
1151,51,2,67,1,10,12,22,1,2023,2,2022,3,58700
1047,53,1,83,5,1,10,22,1,2023,2,2020,1,55500
1064,70,2,96,1,8,9,22,1,2023,2,2022,3,74500
1126,135,4,83,5,11,15,22,1,2023,2,2019,3,152000
943,70,2,83,3,6,12,22,1,2023,2,2020,1,66000
1262,65,2,83,1,4,14,22,1,2023,2,2022,3,82000
953,86,2,83,1,10,10,22,1,2023,2,2015,3,82000
846,52,1,83,1,6,9,22,1,2023,2,2021,1,44000
686,86,2,83,1,8,16,22,1,2023,2,2023,1,59000
921,63,2,67,1,7,12,22,1,2023,2,2022,1,58000
1238,42,1,29,1,9,12,22,1,2023,2,2019,1,52000
1280,100,3,7,1,3,12,22,1,2023,2,2021,1,128000
1040,100,3,83,1,6,10,22,1,2023,2,2021,1,104000
853,112,3,54,3,9,12,22,1,2023,2,2020,1,95500
1077,65,3,67,1,7,18,22,1,2023,3,2020,1,70000
1103,58,3,97,1,3,4,22,1,2023,2,2020,3,64000
1125,56,2,83,1,6,12,22,1,2023,2,2018,3,63000
988,80,2,83,5,2,8,22,1,2023,1,2018,3,79000
853,112,3,106,3,9,12,22,1,2023,2,2020,3,95500
1011,89,2,11,3,9,16,22,1,2023,2,2017,3,90000
1118,68,2,106,1,5,14,22,1,2023,2,2022,3,76000
1244,45,1,33,1,5,16,22,1,2023,2,2022,1,56000
1046,54,1,52,5,10,13,22,1,2023,2,2017,3,56500
1000,58,3,0,1,3,4,22,1,2023,3,2017,4,58000
950,100,3,83,5,7,10,22,1,2023,1,2017,3,95000
1297,74,2,83,3,5,16,22,1,2023,2,2018,3,96000
1032,94,3,7,5,6,13,22,1,2023,2,2020,3,97000
984,62,1,11,1,13,14,22,1,2023,2,2021,3,61000
1039,76,2,83,1,1,9,22,1,2023,2,2022,3,79000
917,109,3,28,1,3,12,22,1,2023,2,2019,1,99998
861,18,1,104,1,3,4,22,1,2023,1,2019,1,15500
1048,42,2,5,1,15,16,22,1,2023,2,2019,2,44000
1056,98,3,83,1,7,9,22,1,2023,2,2022,3,103500
838,34,1,83,5,2,2,22,1,2023,1,2022,3,28500
1117,60,1,109,3,9,10,22,1,2023,2,2022,3,67000
1181,36,1,52,1,2,4,22,1,2023,3,1969,4,42500
1452,48,2,11,1,8,9,22,1,2023,2,2016,2,70000
748,63,2,0,1,3,12,22,1,2023,2,2024,1,47500
1000,46,2,96,4,1,5,22,1,2023,1,2024,4,46000
979,71,2,0,5,4,10,22,1,2023,1,2024,3,69500
1191,68,3,14,1,9,14,22,1,2023,1,2014,3,81000
1206,33,1,89,1,5,5,22,1,2023,3,1978,6,39800
1167,42,2,109,1,2,4,22,1,2023,1,1969,6,49000
1176,54,2,83,1,8,9,22,1,2023,3,1969,2,63500
1149,67,2,52,1,10,10,22,1,2023,2,1969,3,77000
1349,43,2,52,5,1,5,22,1,2023,2,1969,2,58000
1000,46,2,11,4,1,5,22,1,2023,1,1969,4,46000
1164,73,3,106,1,10,10,22,1,2023,2,2018,3,85000
979,71,2,32,5,4,10,22,1,2023,1,2022,3,69500
1007,69,2,37,5,4,9,22,1,2023,1,2022,3,69500
1317,30,1,83,1,1,4,22,1,2023,1,2022,4,39500
699,103,3,83,5,2,9,22,1,2023,3,2022,3,72000
733,45,1,89,5,2,8,22,1,2023,1,2023,1,33000
978,69,3,89,4,1,5,22,1,2023,3,2023,3,67500
1000,103,3,6,1,2,14,22,1,2023,2,2023,1,103000
870,135,3,5,1,5,12,22,1,2023,2,2021,1,117450
1178,37,1,89,5,3,5,22,1,2023,1,2021,1,43600
1178,37,1,37,5,3,5,22,1,2023,1,2021,1,43600
1076,46,2,13,1,3,4,22,1,2023,1,2021,1,49500
1098,46,2,83,1,2,4,22,1,2023,3,2021,1,50500
1184,49,2,82,5,4,5,22,1,2023,1,2021,1,58000
1008,63,3,83,4,5,5,22,1,2023,3,2021,1,63500
767,86,3,2,3,11,15,22,1,2023,2,2022,1,66000
1033,75,3,107,1,3,9,22,1,2023,2,2022,1,77500
1057,35,1,54,5,3,5,22,1,2023,3,2022,1,37000
734,154,4,52,1,12,14,22,1,2023,2,2022,1,113000
1247,32,1,121,1,4,4,22,1,2023,3,1972,2,39900
1286,70,3,17,5,1,9,22,1,2023,1,1972,2,90000
987,38,1,98,5,2,4,22,1,2023,1,2018,3,37500
1119,42,1,90,5,3,12,22,1,2023,2,2016,3,47000
766,154,4,83,4,2,12,22,1,2023,1,1990,4,118000
1340,153,4,76,5,12,13,22,1,2023,2,2019,1,205000
588,68,2,88,5,9,9,22,1,2023,2,2020,1,40000
1098,56,3,83,3,3,4,22,1,2023,1,2020,2,61500
1490,104,3,83,1,13,13,22,1,2023,2,2019,3,155000
1048,62,3,64,1,1,5,22,1,2023,3,2019,2,65000
1398,172,4,83,5,5,6,22,1,2023,1,2006,3,240000
1082,81,2,105,1,2,14,22,1,2023,1,2022,3,87500
1558,81,2,7,1,2,14,22,1,2023,1,2022,3,126000
1494,55,2,59,3,12,13,22,1,2023,1,2015,3,82000
1129,93,2,88,1,6,9,22,1,2023,1,2008,3,105000
1556,74,3,6,1,11,13,22,1,2023,1,2020,3,115000
1043,58,3,8,1,1,4,22,1,2023,3,1975,3,60500
1189,244,6,104,3,5,7,22,1,2023,2,2010,3,290000
1114,79,2,83,5,2,10,22,1,2023,1,2017,3,88000
1112,58,3,35,1,2,4,22,1,2023,3,1972,3,64500
1224,58,3,52,1,1,4,22,1,2023,3,1978,3,71000
1174,122,4,76,3,12,14,22,1,2023,1,2015,3,143000
1324,105,3,90,1,2,12,22,1,2023,2,2015,3,139000
1287,74,3,89,3,8,12,22,1,2023,2,2019,3,95000
1195,72,2,83,5,6,9,22,1,2023,1,2018,3,85500
1312,32,1,34,1,2,9,22,1,2023,3,1986,3,42000
1018,84,2,60,3,7,9,22,1,2023,3,1992,3,85000
1016,62,2,83,5,5,5,22,1,2023,1,1981,3,63000
1321,42,1,120,1,4,12,22,1,2023,1,2022,3,55500
1180,61,3,83,5,5,9,22,1,2023,3,1980,3,72000
1228,81,2,43,3,2,10,22,1,2023,1,2014,3,99000
951,143,4,18,1,10,13,22,1,2023,1,2023,3,136000
1095,84,4,36,5,2,5,22,1,2023,1,1961,3,92000
951,142,3,75,1,10,13,22,1,2023,1,2023,3,135000
1000,50,2,83,4,3,4,22,1,2023,1,2023,2,50000
816,202,5,65,4,5,6,22,1,2023,1,1981,2,165000
1083,120,3,0,3,8,12,22,1,2023,1,2013,3,130000
1025,43,1,50,1,3,9,22,1,2023,3,2019,3,44500
1131,49,1,15,1,1,14,22,1,2023,1,2022,3,55000
1125,36,1,121,5,3,12,22,1,2023,1,2022,3,40500
1312,48,2,15,1,1,5,22,1,2023,3,1980,3,63000
1239,46,2,7,5,9,12,22,1,2023,2,2018,3,57000
1167,60,2,75,1,6,7,22,1,2023,2,2020,3,70000
1463,75,3,36,4,3,3,22,1,2023,1,1952,3,110000
1083,60,2,54,1,1,7,22,1,2023,2,2020,3,65000
1292,48,2,83,1,3,5,22,1,2023,3,1975,3,62000
1146,65,3,10,1,4,12,22,1,2023,3,2019,3,75000
839,106,3,88,3,11,12,22,1,2023,2,2022,3,89000
1214,42,1,2,5,8,10,22,1,2023,1,2022,3,51000
1000,50,1,83,1,4,10,22,1,2023,2,2019,3,50000
1161,71,3,83,1,12,12,22,1,2023,2,2018,3,82400
1323,62,3,114,5,3,9,22,1,2023,1,1985,3,82000
1500,30,1,11,1,2,4,22,1,2023,3,1973,3,45000
782,90,3,6,1,11,12,22,1,2023,2,2022,3,70000
1103,68,2,10,1,5,12,22,1,2023,1,2021,3,75000
1200,70,2,65,1,13,18,22,1,2023,1,2022,3,84000
947,47,1,83,1,3,6,22,1,2023,1,1975,3,44500
1249,45,2,76,1,3,4,22,1,2023,3,1984,3,56200
1105,62,3,52,1,9,9,22,1,2023,3,1985,3,68500
901,58,1,67,5,9,10,22,1,2023,1,2018,3,52000
2258,159,4,71,1,2,8,22,1,2023,2,2019,3,360000
896,67,3,66,1,4,5,22,1,2023,3,1977,3,60000
712,77,2,83,5,12,12,22,1,2023,2,2022,3,55000
1685,92,3,83,3,10,11,22,1,2023,1,2021,3,155000
1034,58,3,76,4,5,5,22,1,2023,3,1975,3,60000
1068,44,2,83,1,3,4,22,1,2023,1,1964,3,47000
1120,96,3,104,1,10,12,22,1,2023,1,2017,3,107000
1150,81,2,83,1,8,14,22,1,2023,1,2022,3,93000
1303,33,1,83,1,3,12,22,1,2023,3,2019,3,43000
980,84,2,24,1,11,12,22,1,2023,2,2022,3,82500
944,350,6,45,3,9,9,22,1,2023,2,2011,3,330500
1101,132,3,4,1,13,14,22,1,2023,1,2023,3,145000
1137,124,3,83,1,12,12,22,1,2023,1,2021,3,141000
1019,52,2,37,4,3,5,22,1,2023,3,1986,3,53000
1056,87,3,96,5,9,12,22,1,2023,2,2020,3,92000
1162,65,3,90,1,8,9,22,1,2023,1,1980,3,75500
1069,50,1,97,1,1,12,22,1,2023,2,2021,3,53000
1198,48,2,83,4,4,5,22,1,2023,3,1980,3,57500
1176,72,2,8,1,10,11,22,1,2023,2,2017,3,85000
871,143,4,15,3,9,9,22,1,2023,1,1986,3,124500
787,75,1,75,3,11,12,22,1,2023,1,2014,3,59000
1600,75,2,83,1,10,10,22,1,2023,1,2021,3,120000
964,70,3,13,1,9,9,22,1,2023,3,1986,3,67500
1083,60,2,64,1,7,7,22,1,2023,2,2020,3,65000
777,103,3,49,1,3,9,22,1,2023,3,2016,3,80000
1301,96,3,125,1,2,9,22,1,2023,1,2020,3,125000
845,101,3,50,3,11,15,22,1,2023,2,2022,3,85000
1138,58,3,2,3,3,5,22,1,2023,1,1969,3,66000
670,88,3,50,5,12,14,22,1,2023,2,2022,3,58900
922,114,3,10,4,10,10,22,1,2023,1,2017,3,105000
1214,53,1,2,5,3,9,22,1,2023,2,2021,3,64000
1147,58,3,64,1,4,4,22,1,2023,3,1975,3,66500
748,122,4,18,5,3,9,22,1,2023,2,2021,3,91500
1250,68,3,11,1,9,9,22,1,2023,3,1992,3,85000
1250,112,3,39,1,2,7,22,1,2023,1,2015,3,140000
1103,50,1,133,3,4,13,22,1,2023,1,2022,3,55000
1000,79,2,87,4,14,15,22,1,2023,1,2022,3,79350
1441,34,1,69,1,8,9,22,1,2023,3,1985,3,49000
889,36,1,64,5,1,5,22,1,2023,1,1985,3,32000
1170,53,2,52,5,2,5,22,1,2023,3,2004,3,62000
1440,109,4,83,5,4,9,22,1,2023,2,2022,3,157000
914,64,2,24,1,8,9,22,1,2023,2,2022,3,58500
1417,60,3,37,3,2,4,22,1,2023,1,1985,3,85000
1045,66,2,33,5,1,9,22,1,2023,1,2018,3,69000
829,71,2,33,1,8,9,22,1,2023,3,2020,3,58500
1318,33,1,52,4,3,5,22,1,2023,3,1980,3,43500
661,115,3,113,4,6,9,22,1,2023,1,2022,3,76000
1257,74,2,109,3,15,17,22,1,2023,2,2018,3,93000
1257,74,2,114,3,14,17,22,1,2023,2,2018,3,93000
1000,75,2,121,5,4,9,22,1,2023,1,2021,3,75000
951,41,1,115,1,9,9,22,1,2023,3,2012,3,39000
1011,44,2,52,4,4,5,22,1,2023,1,1989,3,44500
1061,33,1,88,1,5,9,22,1,2023,3,1987,3,35000
1329,72,3,11,4,4,6,22,1,2023,1,1986,3,95000
971,68,2,37,1,6,9,22,1,2023,3,2012,3,66000
796,103,3,69,5,2,9,22,1,2023,1,2018,2,82000
1244,96,3,63,5,5,9,22,1,2023,1,2017,2,120000
1150,40,1,91,1,2,8,22,1,2023,2,2022,2,46000
995,60,3,15,4,5,5,22,1,2023,3,2022,2,59900
918,49,1,41,1,5,12,22,1,2023,2,2022,3,45000
798,47,3,100,4,1,4,22,1,2023,1,1972,3,37500
1085,47,1,14,5,3,10,22,1,2023,2,2022,3,51000
1061,66,2,67,1,8,9,22,1,2023,2,2016,3,70000
1118,51,2,30,4,2,3,22,1,2023,1,1970,3,57000
1292,45,1,113,3,2,10,22,1,2023,2,2022,3,58500
1074,81,3,17,1,10,10,22,1,2023,1,2020,3,87000
1123,65,2,29,3,7,10,22,1,2023,1,2021,3,73000
1226,95,3,83,5,9,9,22,1,2023,1,2020,3,116500
1158,38,2,54,1,10,10,22,1,2023,1,2020,3,44000
1300,70,3,54,5,1,9,22,1,2023,1,2020,3,91000
1098,102,3,83,1,8,10,22,1,2023,1,2020,3,112000
1180,50,1,49,1,11,12,22,1,2023,1,2020,3,59000
1000,108,3,83,5,5,6,22,1,2023,1,2020,3,108000
987,38,1,29,5,2,3,22,1,2023,1,2020,3,37500
877,65,2,13,1,6,9,22,1,2023,1,2020,3,57000
841,41,1,67,5,13,14,22,1,2023,1,2020,1,34500
1000,121,3,83,1,11,14,22,1,2023,1,2022,1,121000
600,55,2,107,1,3,10,22,1,2023,2,2022,1,33000
964,140,4,83,3,9,11,22,1,2023,1,2022,3,135000
1068,73,2,106,3,2,10,22,1,2023,2,2022,3,78000
950,80,2,25,1,11,12,22,1,2023,2,2022,1,76000
1629,175,4,39,5,2,10,22,1,2023,2,2022,3,285000
1047,53,1,114,1,6,9,22,1,2023,2,2022,3,55500
707,46,1,52,5,9,9,22,1,2023,1,2022,1,32500
816,57,2,0,4,4,5,22,1,2023,1,2022,2,46500
1038,53,2,6,5,6,10,22,1,2023,1,2022,3,55000
833,78,3,4,1,7,10,22,1,2023,2,2022,3,65000
1038,79,3,75,5,11,12,22,1,2023,1,2022,3,82000
1000,52,2,83,1,5,6,22,1,2023,1,2022,2,52000
1076,46,2,13,1,3,4,22,1,2023,1,2022,3,49500
846,65,3,83,1,-1,8,22,1,2023,1,2022,3,55000
600,69,2,100,1,6,10,22,1,2023,2,2022,1,41400
719,111,3,51,1,8,14,22,1,2023,1,2022,1,79800
1818,55,3,83,3,2,2,22,1,2023,1,2022,1,100000
950,60,2,106,1,11,12,22,1,2023,1,2022,3,57000
1217,30,1,107,3,1,3,22,1,2023,1,2022,3,36500
746,69,2,106,5,13,14,22,1,2023,1,2022,1,51500
1000,47,1,83,1,10,14,22,1,2023,2,2022,1,47000
770,45,1,34,5,7,8,22,1,2023,1,2022,1,34650
969,65,2,121,5,4,6,22,1,2023,1,2022,1,63000
769,87,2,130,5,9,9,22,1,2023,1,2022,3,66900
1164,73,3,104,1,10,11,22,1,2023,2,2022,3,85000
1095,42,1,75,5,3,12,22,1,2023,1,2022,3,46000
753,154,4,17,4,2,13,22,1,2023,1,1990,3,116000
875,88,2,83,4,2,15,22,1,2023,2,1990,3,77000
883,98,3,75,3,5,14,22,1,2023,1,1990,1,86500
1067,45,2,45,1,4,9,22,1,2023,1,1990,3,48000
1340,153,4,69,5,12,14,22,1,2023,2,1990,1,205000
908,38,1,125,1,9,10,22,1,2023,2,1990,1,34500
943,53,2,106,1,9,12,22,1,2023,2,2020,1,50000
1295,112,4,34,5,3,12,22,1,2023,2,2020,3,145000
867,49,1,100,1,5,12,22,1,2023,1,2020,3,42500
1013,46,2,7,4,1,5,22,1,2023,1,2020,3,47000
538,65,2,83,5,9,12,22,1,2023,1,2020,1,35000
1048,94,3,39,5,6,13,22,1,2023,1,2020,3,98500
1217,30,1,107,3,1,3,22,1,2023,1,2020,3,36500
1204,49,1,113,1,10,13,22,1,2023,1,2020,3,59000
1000,47,1,104,1,10,12,22,1,2023,2,2022,1,47000
1209,55,2,83,5,9,10,22,1,2023,1,2022,2,66500
969,65,2,69,5,4,6,22,1,2023,1,2022,2,63000
1137,51,2,51,1,10,12,22,1,2023,1,2022,3,58000
1071,79,2,29,3,2,10,22,1,2023,2,2017,2,85000
1457,46,1,113,1,8,12,22,1,2023,2,2019,3,67000
1117,60,2,37,1,3,12,22,1,2023,1,2017,2,67000
1180,50,1,10,5,6,11,22,1,2023,2,2017,3,59000
1630,90,3,37,1,8,10,22,1,2023,1,2012,3,147000
1016,62,3,37,1,6,9,22,1,2023,3,2012,2,63000
1120,125,3,71,4,9,14,22,1,2023,2,2012,3,140000
1224,58,2,45,1,9,12,22,1,2023,2,2022,3,71000
1214,35,1,115,4,7,9,22,1,2023,3,2022,2,42500
1071,42,1,16,4,11,12,22,1,2023,2,2022,3,45000
1317,41,1,13,4,13,13,22,1,2023,1,2022,3,54000
1044,91,3,11,5,12,12,22,1,2023,2,2019,3,95000
967,45,1,51,1,1,9,22,1,2023,3,2019,2,43500
851,141,3,10,5,8,10,22,1,2023,1,2019,2,120000
800,75,3,37,3,12,14,22,1,2023,2,2022,1,60000
1000,37,1,51,1,4,8,22,1,2023,1,2022,3,37000
1212,33,1,37,5,4,9,22,1,2023,3,2022,2,40000
1128,47,2,89,1,1,4,22,1,2023,3,2022,3,53000
1221,34,1,4,4,3,9,22,1,2023,3,2022,2,41500
921,89,3,24,5,11,18,22,1,2023,1,2022,3,82000
1167,48,2,104,4,4,5,22,1,2023,3,2022,3,56000
1353,34,1,104,5,5,9,22,1,2023,2,2022,2,46000
1099,69,3,29,1,6,10,22,1,2023,2,2022,3,76000
1143,35,1,0,4,3,9,22,1,2023,3,2022,2,40000
720,149,3,11,3,3,10,22,1,2023,2,2022,1,107136
534,149,2,68,3,6,10,22,1,2023,1,2022,1,79500
1198,48,2,45,1,5,5,22,1,2023,2,2012,4,57500
991,58,2,88,1,5,6,22,1,2023,1,2012,4,57500
1312,32,1,83,1,2,4,22,1,2023,3,2012,2,42000
1198,81,3,60,1,7,12,22,1,2023,2,2012,3,97000
1060,91,3,17,5,12,12,22,1,2023,2,2019,2,96500
1086,70,2,11,5,2,9,22,1,2023,1,2019,2,76000
1512,41,1,83,1,3,12,22,1,2023,2,2019,3,62000
1282,85,2,0,3,7,10,22,1,2023,1,2019,2,109000
2062,130,4,10,5,11,13,22,1,2023,2,2019,3,268000
1182,66,3,11,1,5,6,22,1,2023,1,2019,2,78000
1163,43,1,87,1,4,10,22,1,2023,2,2019,2,50000
1033,45,1,33,1,6,9,22,1,2023,3,2019,2,46500
1082,134,4,79,1,6,9,22,1,2023,2,2009,2,145000
1179,70,2,125,1,2,10,22,1,2023,2,2013,2,82500
692,52,2,56,5,7,9,22,1,2023,3,2019,3,36000
950,121,3,79,3,15,16,22,1,2023,2,2018,1,115000
708,72,2,32,3,9,10,22,1,2023,2,2023,1,51000
650,40,1,32,4,9,14,22,1,2023,2,2024,1,26000
450,60,2,21,4,1,4,22,1,2023,2,2023,1,27000
714,112,3,52,3,4,10,22,1,2023,2,2023,1,80000
475,79,1,14,5,9,9,22,1,2023,2,2022,1,37500
703,79,2,71,5,9,9,22,1,2023,3,2022,1,55500
333,90,3,81,5,1,2,22,1,2023,3,2022,1,30000
1039,64,2,66,5,4,12,22,1,2023,1,2021,3,66500
718,126,3,15,1,8,10,22,1,2023,1,2022,1,90200
720,107,3,71,4,9,14,22,1,2023,1,2022,1,77000
576,46,2,83,3,2,2,22,1,2023,1,2022,6,26500
1267,45,2,75,1,1,5,22,1,2023,1,2022,6,57000
1135,37,1,113,1,4,8,22,1,2023,1,2021,6,42000
1164,58,3,47,4,4,5,22,1,2023,3,2021,6,67500
1000,115,3,123,1,10,13,22,1,2023,1,2023,1,115000
851,67,2,121,1,4,9,22,1,2023,3,2023,1,57000
988,40,1,15,1,6,9,22,1,2023,3,2023,1,39500
875,44,1,114,3,1,6,22,1,2023,1,2020,1,38500
962,40,2,4,4,1,3,22,1,2023,1,2016,1,38500
872,172,3,15,4,7,9,22,1,2023,1,2007,1,150000
1135,37,1,22,1,4,8,22,1,2023,1,2021,1,42000
798,42,2,49,1,-1,9,22,1,2023,1,2011,1,33500
1504,117,2,104,1,3,10,22,1,2023,2,2014,3,176000
1163,49,2,75,1,1,8,22,1,2023,2,2017,3,57000
1397,136,3,8,5,7,10,22,1,2023,2,2017,2,190000
922,58,2,82,5,10,11,22,1,2023,1,2017,2,53500
1108,65,2,82,3,6,10,22,1,2023,1,2022,2,72000
1042,60,2,102,1,1,9,22,1,2023,3,2022,3,62500
1069,58,3,22,1,4,4,22,1,2023,3,2022,2,62000
959,37,1,86,5,4,4,22,1,2023,1,2013,3,35500
946,37,1,83,5,4,4,22,1,2023,1,2013,3,35000
591,22,1,63,1,1,1,22,1,2023,1,2014,2,13000
